Date,Elevation (feet),Storage (af),Evaporation (af),Inflow** (cfs),Unregulated Inflow*** (cfs),Power Release (cfs),Bypass Release (cfs),Spillway Release (cfs),Total Release (cfs),
4-Jun-64,3441.8,1981700,273,30269,38126,0, , ,1030, 
5-Jun-64,3443.1,2027700,279,26953,34727,0, , ,1030, 
6-Jun-64,3444.3,2070600,284,25175,32982,0, , ,1040, 
7-Jun-64,3445.5,2113900,289,25174,33008,0, , ,1040, 
8-Jun-64,3446.7,2157600,295,25717,32789,0, , ,1040, 
9-Jun-64,3448,2205400,300,27098,32676,0, , ,933, 
10-Jun-64,3449.5,2261200,307,31173,38613,0, , ,978, 
11-Jun-64,3451.28,2328200,316,37077,44401,0, , ,990, 
12-Jun-64,3452.86,2388400,324,33729,41828,0, , ,980, 
13-Jun-64,3454.29,2443500,332,30825,39396,0, , ,990, 
14-Jun-64,3455.78,2501600,339,33211,41213,0, , ,1000, 
15-Jun-64,3457.22,2558200,347,33239,40865,0, , ,1000, 
16-Jun-64,3458.53,2610300,353,30678,37836,0, , ,1000, 
17-Jun-64,3459.72,2658100,360,28409,35225,0, , ,1010, 
18-Jun-64,3460.92,2706600,366,28294,35275,0, , ,1010, 
19-Jun-64,3462.12,2755600,372,28614,35209,0, , ,1010, 
20-Jun-64,3463.3,2804100,379,27972,35175,0, , ,1000, 
21-Jun-64,3464.53,2855200,385,28519,34567,0, , ,1000, 
22-Jun-64,3465.63,2901300,391,26362,31844,0, , ,1010, 
23-Jun-64,3466.53,2939200,396,23167,29534,0, , ,980, 
24-Jun-64,3467.45,2978200,401,23049,30831,0, , ,980, 
25-Jun-64,3468.31,3014900,406,22114,28831,0, , ,980, 
26-Jun-64,3469.08,3048000,410,20108,27278,0, , ,980, 
27-Jun-64,3469.79,3078600,414,18725,25626,0, , ,990, 
28-Jun-64,3470.51,3109900,418,18990,25187,0, , ,990, 
29-Jun-64,3471.25,3142100,422,19419,24877,0, , ,990, 
30-Jun-64,3471.98,3174100,426,19414,24840,0, , ,980, 
1-Jul-64,3472.72,3206600,515,20510,26051,0, , ,990, 
2-Jul-64,3473.48,3240300,519,20858,25651,0, , ,990, 
3-Jul-64,3474.2,3272300,524,20471,24185,0, , ,1000, 
4-Jul-64,3474.83,3300400,528,19209,24052,0, , ,1000, 
5-Jul-64,3475.5,3330400,532,19248,23797,0, , ,1010, 
6-Jul-64,3476.12,3358400,536,18443,23181,0, , ,1010, 
7-Jul-64,3476.68,3383700,539,17282,22082,0, , ,1020, 
8-Jul-64,3477.21,3407700,543,16169,20998,0, , ,1010, 
9-Jul-64,3477.67,3428600,545,14676,18844,0, , ,1000, 
10-Jul-64,3478.08,3447400,548,13451,18372,0, , ,950, 
11-Jul-64,3478.49,3466100,551,12829,16829,0, , ,950, 
12-Jul-64,3478.88,3484000,553,12308,15664,0, , ,950, 
13-Jul-64,3479.26,3501500,555,12049,14958,0, , ,950, 
14-Jul-64,3479.59,3516700,557,11806,14498,0, , ,960, 
15-Jul-64,3479.96,3533800,560,12336,14470,0, , ,940, 
16-Jul-64,3480.33,3550900,562,11294,14454,0, , ,930, 
17-Jul-64,3480.65,3565800,564,10582,13568,0, , ,930, 
18-Jul-64,3480.96,3580200,566,10078,13090,0, , ,920, 
19-Jul-64,3481.22,3592300,568,9390,12368,0, , ,920, 
20-Jul-64,3481.51,3605900,570,10317,11662,0, , ,930, 
21-Jul-64,3481.81,3619900,572,10559,12299,0, , ,960, 
22-Jul-64,3482.1,3633500,573,10031,12180,0, , ,970, 
23-Jul-64,3482.3,3642900,575,8295,10414,0, , ,980, 
24-Jul-64,3482.54,3654200,576,8289,10577,0, , ,980, 
25-Jul-64,3482.76,3664500,578,7828,10109,0, , ,980, 
26-Jul-64,3482.94,3673000,579,7575,9001,0, , ,1000, 
27-Jul-64,3483.12,3681500,580,7748,9908,0, , ,1000, 
28-Jul-64,3483.42,3695700,582,9419,10572,0, , ,1000, 
29-Jul-64,3483.69,3708500,584,9523,10652,0, , ,1000, 
30-Jul-64,3483.92,3719400,585,8520,9639,0, , ,1010, 
31-Jul-64,3484.15,3730300,587,8346,10347,0, , ,1050, 
1-Aug-64,3484.44,3744100,600,8589,10502,0, , ,1050, 
2-Aug-64,3484.82,3762200,602,10777,11546,0, , ,1030, 
3-Aug-64,3485.44,3791900,606,15877,15419,0, , ,1020, 
4-Aug-64,3486.06,3821700,610,16805,16650,0, , ,1010, 
5-Aug-64,3486.58,3846700,613,15941,14905,0, , ,1010, 
6-Aug-64,3486.99,3866500,616,12004,11782,0, , ,1010, 
7-Aug-64,3487.35,3884000,618,11680,11869,0, , ,1010, 
8-Aug-64,3487.66,3899000,620,10084,11130,0, , ,1010, 
9-Aug-64,3487.92,3911700,622,9284,9552,0, , ,1010, 
10-Aug-64,3488.16,3923400,623,8318,9180,0, , ,1020, 
11-Aug-64,3488.34,3932200,625,7318,6495,0, , ,1020, 
12-Aug-64,3488.55,3942400,626,7371,6670,0, , ,1020, 
13-Aug-64,3488.76,3952700,627,7344,6586,0, , ,1020, 
14-Aug-64,3489.1,3969400,629,12608,12786,0, , ,1020, 
15-Aug-64,3489.8,4003800,634,17158,17564,0, , ,1020, 
16-Aug-64,3490.18,4022500,636,12793,13074,0, , ,1020, 
17-Aug-64,3490.18,4022500,636,7571,8463,0, , ,3010, 
18-Aug-64,3490.35,4030900,637,10653,11586,0, , ,5940, 
19-Aug-64,3490.36,4031400,637,7993,8444,0, , ,5970, 
20-Aug-64,3490.37,4031900,638,7885,7974,0, , ,6060, 
21-Aug-64,3490.37,4031900,638,7423,6372,0, , ,6060, 
22-Aug-64,3490.34,4030400,637,6955,7146,0, , ,6060, 
23-Aug-64,3490.3,4028400,637,6739,6953,0, , ,6060, 
24-Aug-64,3490.25,4026000,637,6396,5892,0, , ,6030, 
25-Aug-64,3490.2,4023500,636,5903,6081,0, , ,5010, 
26-Aug-64,3490.17,4022000,636,5151,3927,0, , ,3750, 
27-Aug-64,3490.18,4022500,636,5353,3576,0, , ,3750, 
28-Aug-64,3490.25,4025900,637,5960,4753,0, , ,3810, 
29-Aug-64,3490.22,4024500,637,4570,3618,0, , ,3810, 
30-Aug-64,3490.21,4024000,637,4866,3380,0, , ,3730, 
31-Aug-64,3490.28,4027400,637,5225,3498,0, , ,2560, 
1-Sep-64,3490.28,4027400,620,3956,2802,0, , ,1800, 
2-Sep-64,3490.23,4024900,620,3610,2038,0, , ,2710, 
3-Sep-64,3490.23,4024900,620,3242,2226,0, , ,990, 
4-Sep-64,3490.22,4024400,620,3892,2622,2700, , ,2640, 
5-Sep-64,3490.22,4024400,620,3980,2938,2700, , ,2840, 
6-Sep-64,3490.21,4024000,620,3785,2134,2700, , ,2880, 
7-Sep-64,3490.2,4023500,620,3547,1897,2720, , ,2940, 
8-Sep-64,3490.2,4023500,620,3513,1823,2190, , ,2390, 
9-Sep-64,3490.2,4023500,620,3906,1925,2340, , ,2650, 
10-Sep-64,3490.2,4023400,620,4475,2423,3040, , ,3090, 
11-Sep-64,3490.21,4023900,620,4379,3425,2800, , ,2810, 
12-Sep-64,3490.22,4024400,620,4460,3946,2820, , ,2840, 
13-Sep-64,3490.2,4023400,620,3619,3186,2340, , ,2250, 
14-Sep-64,3490.21,4023900,620,3807,2377,2480, , ,2500, 
15-Sep-64,3490.24,4025400,620,3874,1946,2450, , ,2560, 
16-Sep-64,3490.24,4025400,620,4178,2526,2280, , ,2470, 
17-Sep-64,3490.25,4025900,620,4177,2322,1020, , ,997, 
18-Sep-64,3490.25,4025900,620,5059,3469,2520, , ,2540, 
19-Sep-64,3490.24,4025400,620,4794,3946,2460, , ,2500, 
20-Sep-64,3490.24,4025400,620,4500,2912,2040, , ,2060, 
21-Sep-64,3490.99,4062500,624,13999,12504,1950, , ,2010, 
22-Sep-64,3491.09,4067500,625,5968,4731,2460, , ,2640, 
23-Sep-64,3491.16,4071000,625,6431,4662,2450, , ,2380, 
24-Sep-64,3491.3,4077900,626,7722,6095,2110, , ,2240, 
25-Sep-64,3491.4,4082900,627,6556,5186,1985, , ,2020, 
26-Sep-64,3491.49,4087400,627,6606,5679,3010, , ,3030, 
27-Sep-64,3491.61,4093400,628,6874,4700,3050, , ,3070, 
28-Sep-64,3491.72,4098800,629,7717,5619,3050, , ,3090, 
29-Sep-64,3491.72,4098800,629,6253,4133,3590, , ,4120, 
30-Sep-64,3491.69,4097300,629,6463,3827,5850, , ,5850, 
1-Oct-64,3491.69,4097300,422,6689,4135,5700, , ,5730, 
2-Oct-64,3491.67,4096300,422,6294,3536,5120, , ,5330, 
3-Oct-64,3491.66,4095800,422,6602,4581,5670, , ,5580, 
4-Oct-64,3491.62,4093900,421,6196,3553,5670, , ,5640, 
5-Oct-64,3491.6,4092900,421,6302,3230,5610, , ,5580, 
6-Oct-64,3491.58,4091900,421,6455,3301,5580, , ,5580, 
7-Oct-64,3491.61,4093400,421,6583,3398,4540, , ,4540, 
8-Oct-64,3491.63,4094300,421,6040,2675,3870, , ,3940, 
9-Oct-64,3491.67,4096300,422,6396,4283,3860, , ,4080, 
10-Oct-64,3491.69,4097300,422,5828,4015,3860, , ,4090, 
11-Oct-64,3491.6,4092800,421,4498,2818,7700, , ,4980, 
12-Oct-64,3491.61,4093300,421,5570,3581,4850, , ,4630, 
13-Oct-64,3491.61,4093300,421,5128,2745,4100, , ,4020, 
14-Oct-64,3491.6,4092800,421,5120,2659,3990, , ,4070, 
15-Oct-64,3491.61,4093300,421,5408,2794,4000, , ,4030, 
16-Oct-64,3491.57,4091300,421,4817,2433,3990, , ,4080, 
17-Oct-64,3491.64,4094800,421,6079,4006,3260, , ,3660, 
18-Oct-64,3491.65,4095300,422,5308,2674,3510, , ,3660, 
19-Oct-64,3491.64,4094800,421,5159,2571,3700, , ,3840, 
20-Oct-64,3491.67,4096300,422,5734,3101,3450, , ,3640, 
21-Oct-64,3491.69,4097300,422,5634,3024,3510, , ,3750, 
22-Oct-64,3491.7,4097800,422,5750,3371,3810, , ,4010, 
23-Oct-64,3491.72,4098800,422,5982,3890,3900, , ,4120, 
24-Oct-64,3491.75,4100300,422,6110,3936,3770, , ,4240, 
25-Oct-64,3491.77,4101300,422,5789,3657,3888, , ,4100, 
26-Oct-64,3491.79,4102300,422,5831,3778,3880, , ,4120, 
27-Oct-64,3491.77,4101300,422,5381,3257,4220, , ,4220, 
28-Oct-64,3491.82,4103800,422,6400,4173,4120, , ,4200, 
29-Oct-64,3491.81,4103300,422,5620,3344,3450, , ,4240, 
30-Oct-64,3491.92,4108800,423,6886,4454,3700, , ,3720, 
31-Oct-64,3491.91,4108300,423,5402,3417,3950, , ,3950, 
1-Nov-64,3491.94,4109800,440,6017,4010,3900, , ,3970, 
2-Nov-64,3491.97,4111300,440,5815,3909,4080, , ,3700, 
3-Nov-64,3491.93,4109300,440,5751,3766,5400, , ,5180, 
4-Nov-64,3491.86,4105800,440,5801,3664,6220, , ,5940, 
5-Nov-64,3491.89,4107300,440,6990,4929,5400, , ,5330, 
6-Nov-64,3491.93,4109200,440,6106,4296,3560, , ,3420, 
7-Nov-64,3491.91,4108200,440,6868,4978,6580, , ,6130, 
8-Nov-64,3491.87,4106300,440,6416,4296,6380, , ,5970, 
9-Nov-64,3491.77,4101300,439,5618,3744,6670, , ,6160, 
10-Nov-64,3491.83,4104300,440,7751,5998,6710, , ,6260, 
11-Nov-64,3491.74,4099800,439,5585,3864,6710, , ,6190, 
12-Nov-64,3491.63,4094300,439,5222,3312,6610, , ,6130, 
13-Nov-64,3491.59,4092300,439,6150,4740,6510, , ,6100, 
14-Nov-64,3491.55,4090300,438,6170,4637,6540, , ,6130, 
15-Nov-64,3491.6,4092800,439,7326,5537,6510, , ,6160, 
16-Nov-64,3491.5,4087800,438,5446,3802,6610, , ,6190, 
17-Nov-64,3491.45,4085300,438,6283,4762,6580, , ,6160, 
18-Nov-64,3491.42,4083800,438,6853,5190,6610, , ,6160, 
19-Nov-64,3491.43,4084300,438,7599,6395,6580, , ,6130, 
20-Nov-64,3491.44,4084800,438,7620,5730,6580, , ,6130, 
21-Nov-64,3491.45,4085300,438,7777,5697,6610, , ,6290, 
22-Nov-64,3491.46,4085800,438,7760,5723,6610, , ,6290, 
23-Nov-64,3491.45,4085300,438,7381,5362,6190, , ,6290, 
24-Nov-64,3491.47,4086300,438,7464,5447,6190, , ,6190, 
25-Nov-64,3491.47,4086300,438,7244,5260,6290, , ,6290, 
26-Nov-64,3491.42,4083800,438,6633,4658,6320, , ,6320, 
27-Nov-64,3491.44,4084800,438,7532,5355,6260, , ,6350, 
28-Nov-64,3491.41,4083300,438,6662,4831,5910, , ,5940, 
29-Nov-64,3491.46,4085800,438,7781,5750,5790, , ,5850, 
30-Nov-64,3491.47,4086300,438,7332,5494,5850, , ,5850, 
1-Dec-64,3491.48,4086800,341,7338,5877,5790, , ,5910, 
2-Dec-64,3491.54,4089800,341,7867,6305,5910, , ,5910, 
3-Dec-64,3491.59,4092200,341,7898,6362,6000, , ,6060, 
4-Dec-64,3491.58,4091700,341,7057,5603,6000, , ,6060, 
5-Dec-64,3491.61,4093200,341,7602,6295,6000, , ,6060, 
6-Dec-64,3491.64,4094700,342,7641,6128,6000, , ,6060, 
7-Dec-64,3491.65,4095200,342,7365,6198,6000, , ,6030, 
8-Dec-64,3491.65,4095200,342,7420,5901,6030, , ,6130, 
9-Dec-64,3491.67,4096200,342,7465,5441,6060, , ,6130, 
10-Dec-64,3491.67,4096200,342,7015,4857,6060, , ,6130, 
11-Dec-64,3491.58,4091700,341,6074,3494,4170, , ,6580, 
12-Dec-64,3491.65,4095200,342,8439,5515,9420, , ,7190, 
13-Dec-64,3491.55,4090200,341,6280,3125,4550, , ,6740, 
14-Dec-64,3491.57,4091200,341,7551,4277,6190, , ,5910, 
15-Dec-64,3491.53,4089200,341,6691,3883,5940, , ,5700, 
16-Dec-64,3491.52,4088700,341,7142,4242,6320, , ,6140, 
17-Dec-64,3491.42,4083800,341,5753,4202,6090, , ,6030, 
18-Dec-64,3491.27,4076300,340,4213,2719,6130, , ,6000, 
19-Dec-64,3491.14,4069800,340,3960,1691,5910, , ,5820, 
20-Dec-64,3491,4062900,340,3808,494,5880, , ,5780, 
21-Dec-64,3490.94,4059900,339,5035,1962,6130, , ,5910, 
22-Dec-64,3490.91,4058400,339,6801,4147,5910, , ,5940, 
23-Dec-64,3490.99,4062400,340,8785,6245,5880, , ,5940, 
24-Dec-64,3491.07,4066300,340,7974,5020,4680, , ,4840, 
25-Dec-64,3491.41,4083200,341,10309,7258,2500, , ,2530, 
26-Dec-64,3491.64,4094700,342,10085,7276,3450, , ,3380, 
27-Dec-64,3491.84,4104700,342,10722,7557,3660, , ,4230, 
28-Dec-64,3491.99,4112100,343,13066,10692,9400, , ,9400, 
29-Dec-64,3491.99,4112100,343,12892,10610,13150, , ,13200, 
30-Dec-64,3491.93,4109100,342,11983,10272,12410, , ,12600, 
31-Dec-64,3491.94,4109600,342,11771,10148,12800, , ,10100, 
1-Jan-65,3491.95,4110100,92,10012,8229,8890, , ,8520, 
2-Jan-65,3491.97,4111100,92,9637,7499,8520, , ,8520, 
3-Jan-65,3491.89,4107100,91,8103,5507,8600, , ,8490, 
4-Jan-65,3491.85,4105200,91,7494,4027,7390, , ,7270, 
5-Jan-65,3491.77,4101200,91,6946,3537,7770, , ,7870, 
6-Jan-65,3491.73,4099200,91,7474,4096,7910, , ,8080, 
7-Jan-65,3491.65,4095200,91,7687,4676,8820, , ,8790, 
8-Jan-65,3491.62,4093700,91,9115,5507,9620, , ,9540, 
9-Jan-65,3491.64,4094700,91,10012,6988,9700, , ,9540, 
10-Jan-65,3491.69,4097200,91,11132,7729,9620, , ,9460, 
11-Jan-65,3491.72,4098600,91,10514,7446,9580, , ,9460, 
12-Jan-65,3491.75,4100100,91,11174,8138,9230, , ,8960, 
13-Jan-65,3491.75,4100100,91,9904,8074,9160, , ,8830, 
14-Jan-65,3491.75,4100100,91,10087,6784,9780, , ,9460, 
15-Jan-65,3491.71,4098100,91,9396,6278,9900, , ,9350, 
16-Jan-65,3491.74,4099600,91,9882,6736,9390, , ,8850, 
17-Jan-65,3491.75,4100100,91,9898,6227,9620, , ,8990, 
18-Jan-65,3491.74,4099600,91,9833,6467,9620, , ,9240, 
19-Jan-65,3491.71,4098100,91,9709,6032,10100, , ,9880, 
20-Jan-65,3491.66,4095600,91,9265,6820,10340, , ,9950, 
21-Jan-65,3491.75,4100100,91,9577,6837,7070, , ,7250, 
22-Jan-65,3491.75,4100100,91,8060,3370,5650, , ,7110, 
23-Jan-65,3491.75,4100100,91,9927,6222,10060, , ,9950, 
24-Jan-65,3491.71,4098100,91,9457,4919,10100, , ,9950, 
25-Jan-65,3491.64,4094600,91,9265,4648,10060, , ,9990, 
26-Jan-65,3491.6,4092600,91,9819,5692,10020, , ,9990, 
27-Jan-65,3491.56,4090700,91,9593,5154,10020, , ,9690, 
28-Jan-65,3491.57,4091100,91,10017,5130,9420, , ,9390, 
29-Jan-65,3491.52,4088700,91,9473,5199,9780, , ,9730, 
30-Jan-65,3491.49,4087200,91,9585,5600,9620, , ,9650, 
31-Jan-65,3491.41,4083200,91,8923,4347,9780, , ,9690, 
1-Feb-65,3491.43,4084200,105,10017,4897,9680, , ,9650, 
2-Feb-65,3491.47,4086200,105,9449,4681,7930, , ,7900, 
3-Feb-65,3491.55,4090100,105,10856,6349,8270, , ,8350, 
4-Feb-65,3491.6,4092600,105,11661,8086,8020, , ,9650, 
5-Feb-65,3491.66,4095600,105,11931,8855,9780, , ,9680, 
6-Feb-65,3491.66,4095600,105,10886,9452,9740, , ,9650, 
7-Feb-65,3491.74,4099600,106,11457,8600,9540, , ,9610, 
8-Feb-65,3491.8,4102600,106,10384,5953,8340, , ,8250, 
9-Feb-65,3491.84,4104600,106,10651,7504,9270, , ,9120, 
10-Feb-65,3491.94,4109600,106,11506,7876,9500, , ,9320, 
11-Feb-65,3491.92,4108600,106,10329,6656,7900, , ,10100, 
12-Feb-65,3491.75,4100100,106,10979,7689,8800, , ,14800, 
13-Feb-65,3491.55,4090100,105,10541,7171,8800, , ,14800, 
14-Feb-65,3491.37,4081200,105,10736,6331,8860, , ,14900, 
15-Feb-65,3491.16,4070700,105,9901,6161,9490, , ,14600, 
16-Feb-65,3491.1,4067700,105,9158,4826,9820, , ,9720, 
17-Feb-65,3491.02,4063800,105,8445,3839,9350, , ,9420, 
18-Feb-65,3491.07,4066200,105,8946,4473,7320, , ,7490, 
19-Feb-65,3491.17,4071200,105,8945,4299,5790, , ,5910, 
20-Feb-65,3491.16,4070700,105,8808,5195,7910, , ,8080, 
21-Feb-65,3491.15,4070200,105,9201,4651,8630, , ,8850, 
22-Feb-65,3491.21,4073200,105,9995,5677,8520, , ,8630, 
23-Feb-65,3491.34,4079700,105,10833,6215,7180, , ,7640, 
24-Feb-65,3491.35,4080100,105,8885,5006,6350, , ,7060, 
25-Feb-65,3491.46,4085600,105,10908,6960,7880, , ,8180, 
26-Feb-65,3491.59,4092100,105,10412,7429,6247, , ,6500, 
27-Feb-65,3491.74,4099600,106,10006,7001,5320, , ,5350, 
28-Feb-65,3491.91,4108000,106,10671,7766,5940, , ,6230, 
1-Mar-65,3491.94,4109500,168,9407,5894,8520, , ,7940, 
2-Mar-65,3491.9,4107500,168,9494,7227,6060, , ,9530, 
3-Mar-65,3491.57,4091100,168,10341,7914,7200, , ,19100, 
4-Mar-65,3491.32,4078600,167,9997,6675,9400, , ,17200, 
5-Mar-65,3491.41,4083100,167,9319,6444,6840, , ,6580, 
6-Mar-65,3491.52,4088600,167,9453,6573,6290, , ,5880, 
7-Mar-65,3491.58,4091600,168,8362,5584,6160, , ,5780, 
8-Mar-65,3491.62,4093600,168,8107,5221,6640, , ,6380, 
9-Mar-65,3491.67,4096000,168,8310,5393,6380, , ,6570, 
10-Mar-65,3491.78,4101500,168,9012,6305,6450, , ,6260, 
11-Mar-65,3491.85,4105000,168,8154,5396,6090, , ,5580, 
12-Mar-65,3491.94,4109500,168,8985,6363,6810, , ,6560, 
13-Mar-65,3492.01,4113000,168,8802,6632,6710, , ,6510, 
14-Mar-65,3492.05,4115000,168,8450,5541,7350, , ,7250, 
15-Mar-65,3492.1,4117500,169,8699,5484,7560, , ,7460, 
16-Mar-65,3491.58,4091600,168,5650,2734,5900, , ,15100, 
17-Mar-65,3490.95,4060200,166,10508,7677,7900, , ,27100, 
18-Mar-65,3490.76,4050800,166,12604,9957,11300, , ,19900, 
19-Mar-65,3490.83,4054300,166,9543,6678,7250, , ,7240, 
20-Mar-65,3490.92,4058700,166,9522,7314,6640, , ,6450, 
21-Mar-65,3491.03,4064200,166,9416,7055,6190, , ,6030, 
22-Mar-65,3491.1,4067700,167,9166,6604,7130, , ,6780, 
23-Mar-65,3491.1,4067700,167,8587,6362,7840, , ,7610, 
24-Mar-65,3491.17,4071100,167,9379,6330,7320, , ,7940, 
25-Mar-65,3491.22,4073600,167,8980,5984,7770, , ,7740, 
26-Mar-65,3491.32,4078600,167,10531,7334,7980, , ,7760, 
27-Mar-65,3491.51,4088000,167,11829,8967,6910, , ,6740, 
28-Mar-65,3491.69,4097000,168,11662,9188,6640, , ,6420, 
29-Mar-65,3491.75,4100000,168,10153,8012,7950, , ,7620, 
30-Mar-65,3491.82,4103500,168,9992,7180,7840, , ,7520, 
31-Mar-65,3491.88,4106500,168,10175,7416,7445, , ,7880, 
1-Apr-65,3491.93,4109000,286,11034,8007,7715, , ,10300, 
2-Apr-65,3491.85,4105000,286,10439,7865,7490, , ,12100, 
3-Apr-65,3491.83,4104000,286,12285,10146,7320, , ,13400, 
4-Apr-65,3491.85,4105000,286,13288,10933,6920, , ,13000, 
5-Apr-65,3491.9,4107500,286,15391,13722,8980, , ,15100, 
6-Apr-65,3491.85,4105000,286,16128,15446,10160, , ,17900, 
7-Apr-65,3492.03,4114000,286,17781,18172,10600, , ,14400, 
8-Apr-65,3492.24,4124500,287,14479,15033,8630, , ,8380, 
9-Apr-65,3492.5,4137500,288,14334,15973,8600, , ,7630, 
10-Apr-65,3492.08,4116500,286,11445,12515,4600, , ,19800, 
11-Apr-65,3491.25,4075100,284,12991,13350,10600, , ,33500, 
12-Apr-65,3491.09,4067100,283,14936,15449,10610, , ,20200, 
13-Apr-65,3491.3,4077600,284,13995,13515,6530, , ,8610, 
14-Apr-65,3491.38,4081500,284,12723,12469,6570, , ,9860, 
15-Apr-65,3491.42,4083500,284,12769,12514,5780, , ,11200, 
16-Apr-65,3491.28,4076600,284,12504,12491,8470, , ,15600, 
17-Apr-65,3491.21,4073100,284,12708,11555,7150, , ,14200, 
18-Apr-65,3491.24,4074600,284,13848,12066,6750, , ,13600, 
19-Apr-65,3491.23,4074100,284,13720,12343,6450, , ,13500, 
20-Apr-65,3491.24,4074600,284,15785,14111,7840, , ,15300, 
21-Apr-65,3491.57,4091000,285,19510,18757,5565, , ,12700, 
22-Apr-65,3491.84,4104500,286,19886,20631,2315, , ,12500, 
23-Apr-65,3491.67,4096000,285,27252,28954,8810, , ,34500, 
24-Apr-65,3491.55,4090000,285,31674,33631,8385, , ,37500, 
25-Apr-65,3491.5,4087500,285,33943,36589,8190, , ,37200, 
26-Apr-65,3491.46,4085500,284,36522,39772,8615, , ,40700, 
27-Apr-65,3491.42,4083500,284,36308,40547,5010, , ,38200, 
28-Apr-65,3491.32,4078500,284,36898,43288,12645, , ,40800, 
29-Apr-65,3491.06,4065600,283,33924,40236,11145, , ,40100, 
30-Apr-65,3490.91,4058200,283,30857,35787,10000, , ,34400, 
1-May-65,3490.97,4061100,314,28495,32485,6100, , ,25500, 
2-May-65,3491.06,4065600,314,28053,30793,5700, , ,25100, 
3-May-65,3491.35,4080000,315,28633,31279,4665, , ,20600, 
4-May-65,3491.18,4071600,315,36841,39798,10765, , ,44200, 
5-May-65,3491.7,4097400,316,42855,46224,9970, , ,34000, 
6-May-65,3491.65,4094900,316,39167,43823,7100, , ,39100, 
7-May-65,3491.54,4089500,316,39599,47977,8690, , ,40300, 
8-May-65,3491.27,4076000,315,39147,47188,10915, , ,44800, 
9-May-65,3491.22,4073500,315,36446,45494,8325, , ,35900, 
10-May-65,3491.38,4081500,315,33889,41967,9830, , ,28900, 
11-May-65,3491.16,4070600,314,29703,36994,7700, , ,32800, 
12-May-65,3491.35,4080000,315,28553,34360,10720, , ,22700, 
13-May-65,3491.49,4087000,316,25684,32361,7260, , ,21100, 
14-May-65,3491.38,4081500,315,24337,30651,8845, , ,26700, 
15-May-65,3491.53,4089000,316,25581,31649,10270, , ,23300, 
16-May-65,3491.46,4085500,316,26387,31902,8490, , ,28200, 
17-May-65,3491.47,4086000,316,29978,35656,7745, , ,30600, 
18-May-65,3491.74,4099400,317,28938,34726,9530, , ,23100, 
19-May-65,3491.99,4111900,317,29708,36628,11155, , ,25700, 
20-May-65,3492.31,4127900,319,34137,42873,10180, , ,28500, 
21-May-65,3492.41,4132900,319,38399,46927,9440, , ,37300, 
22-May-65,3492.57,4140900,320,42470,50110,9640, , ,40600, 
23-May-65,3492.71,4147900,320,48347,58558,8380, , ,47600, 
24-May-65,3492.83,4153900,320,55225,64948,10465, , ,56000, 
25-May-65,3493.22,4173500,322,61669,71300,10465, , ,55600, 
26-May-65,3493.28,4176500,322,58275,68808,9865, , ,55800, 
27-May-65,3493.15,4170000,322,55113,66679,10465, , ,56600, 
28-May-65,3492.92,4158400,321,51482,61523,11620, , ,55600, 
29-May-65,3492.48,4136400,319,46447,54582,12120, , ,54900, 
30-May-65,3492.18,4121400,318,42257,50568,11755, , ,48000, 
31-May-65,3491.82,4103400,317,36164,44569,9620, , ,42200, 
1-Jun-65,3492,4112400,536,36369,44029,13830, , ,30600, 
2-Jun-65,3492.05,4114900,537,33211,39801,10370, , ,30200, 
3-Jun-65,3491.93,4108900,536,34305,40557,9060, , ,37200, 
4-Jun-65,3492.01,4112900,536,36770,43910,10880, , ,35300, 
5-Jun-65,3492.06,4115400,537,37342,45975,9335, , ,36700, 
6-Jun-65,3491.86,4105400,536,39727,49714,11460, , ,45000, 
7-Jun-65,3491.65,4094900,534,43534,52735,13960, , ,49200, 
8-Jun-65,3491.54,4089400,534,41745,52613,12180, , ,43900, 
9-Jun-65,3491.62,4093400,534,42124,51369,12400, , ,42200, 
10-Jun-65,3491.82,4103400,535,45009,55128,10800, , ,42000, 
11-Jun-65,3492.03,4113800,537,49675,61333,15130, , ,46000, 
12-Jun-65,3492.05,4114800,537,52928,65838,12460, , ,54000, 
13-Jun-65,3492.21,4122800,538,57628,70336,12650, , ,58100, 
14-Jun-65,3492.69,4146900,540,59965,73447,13020, , ,51600, 
15-Jun-65,3493.64,4194600,546,66958,80171,17720, , ,45500, 
16-Jun-65,3495.15,4271200,554,71421,91737,11465, , ,35700, 
17-Jun-65,3496.52,4341200,562,72802,95027,11500, , ,36700, 
18-Jun-65,3497.83,4408700,569,75664,96571,10230, , ,39400, 
19-Jun-65,3498.9,4464200,575,77541,100132,12325, , ,47700, 
20-Jun-65,3499.88,4515300,581,75946,98973,13360, , ,47500, 
21-Jun-65,3500.77,4562100,586,75027,94125,13640, , ,47900, 
22-Jun-65,3501.63,4607500,592,74409,91112,13640, , ,48500, 
23-Jun-65,3502.53,4655300,598,74325,92706,13640, , ,48500, 
24-Jun-65,3503.21,4691600,602,70410,90960,14080, , ,48300, 
25-Jun-65,3503.91,4729200,607,66140,86095,15105, , ,43900, 
26-Jun-65,3505.2,4798800,615,63426,84285,13440, , ,26900, 
27-Jun-65,3506.97,4895400,626,62650,81867,11110, , ,13000, 
28-Jun-65,3508.55,4982500,637,59695,77924,12500, , ,11700, 
29-Jun-65,3509.79,5051500,645,53936,71658,12460, , ,13200, 
